round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer
1,126.36381889037297,0.5045278072357178,487.83927395313367,0.5219079,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,160.1561723440153,0.5485122799873352,483.7581973972416,0.5135885,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,289.26202936406895,0.45407503843307495,449.25389590821396,0.51858014,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,211.89286273201256,0.5316947102546692,693.1859882416093,0.53133667,<function elu at 0x1370a5b70>,32,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,122.46434094032989,0.5265200734138489,539.4121891303123,0.5302274,<function elu at 0x1370a5b70>,32,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,158.16686755102634,0.5769728422164917,564.2529956989002,0.52357185,<function elu at 0x1370a5b70>,32,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,113.62740271890303,0.5045278072357178,578.7458147587408,0.5124792,<function elu at 0x1370a5b70>,32,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,113.27561058449098,0.5161707401275635,593.0897316998795,0.53410983,<function elu at 0x1370a5b70>,32,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,111.86285494154205,0.4786545932292938,563.6041984198428,0.51136994,<function elu at 0x1370a5b70>,32,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,110.43078891611037,0.5265200734138489,602.1449226045106,0.5180255,<function elu at 0x1370a5b70>,32,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,217.25006223927804,0.5588615536689758,590.2475405337079,0.50804216,<function elu at 0x1370a5b70>,32,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,123.71674385416246,0.5679172277450562,546.2305733019024,0.51858014,<function elu at 0x1370a5b70>,32,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,201.25897830701584,0.45536869764328003,515.1398212604237,0.5058236,<function elu at 0x1370a5b70>,32,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,129.6546381102805,0.5368693470954895,706.2649860434974,0.52745426,<function elu at 0x1370a5b70>,32,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,90.13701233857662,0.5097024440765381,531.7802584072119,0.515807,<function elu at 0x1370a5b70>,32,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,95.67270797313725,0.5342820286750793,556.209247642005,0.505269,<function elu at 0x1370a5b70>,32,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,94.49777024282675,0.5575678944587708,471.1168266122895,0.5407654,<function elu at 0x1370a5b70>,32,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,98.53375213544088,0.48253557085990906,590.8936385558303,0.5019412,<function elu at 0x1370a5b70>,32,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,136.38581402027282,0.4501940608024597,476.97477160224764,0.5019412,<function elu at 0x1370a5b70>,32,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,124.71345146939177,0.5097024440765381,572.660156749317,0.50804216,<function elu at 0x1370a5b70>,32,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,115.10061890280107,0.5562742352485657,466.7381146812333,0.5391015,<function elu at 0x1370a5b70>,32,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,125.4696233436022,0.5433376431465149,588.916019213312,0.494731,<function elu at 0x1370a5b70>,32,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,196.231212403765,0.5575678944587708,475.5845548446748,0.5108153,<function elu at 0x1370a5b70>,32,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,107.11492118613377,0.4902975559234619,516.1029071691495,0.51192456,<function elu at 0x1370a5b70>,32,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,278.4437541295455,0.45536869764328003,605.3207062241506,0.5102607,<function elu at 0x1370a5b70>,32,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,149.11053702686306,0.47736093401908875,594.5641764356768,0.49694952,<function elu at 0x1370a5b70>,32,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,163.72858619443195,0.5032341480255127,529.9337156341265,0.49584025,<function elu at 0x1370a5b70>,32,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,64.99832815093797,0.5265200734138489,191.76508229742828,0.5013866,<function elu at 0x1370a5b70>,64,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,137.27741429969225,0.5510995984077454,164.8163574650363,0.5130338,<function elu at 0x1370a5b70>,64,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,156.8942189087072,0.5588615536689758,180.82006235064497,0.5219079,<function elu at 0x1370a5b70>,64,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,177.4822571274534,0.5679172277450562,193.35049532839014,0.50804216,<function elu at 0x1370a5b70>,64,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,122.52756499257156,0.5575678944587708,360.6305491214187,0.49251246,<function elu at 0x1370a5b70>,64,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,104.45151230588768,0.5627425909042358,321.8458904873578,0.5069329,<function elu at 0x1370a5b70>,64,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,100.77731300048039,0.5705045461654663,306.17661220870013,0.5285635,<function elu at 0x1370a5b70>,64,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,187.0414739216438,0.4527813792228699,216.6183469786091,0.5091514,<function elu at 0x1370a5b70>,64,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,98.98049178623135,0.445019394159317,176.8491450525031,0.5285635,<function elu at 0x1370a5b70>,64,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,143.97685837344704,0.4476067125797272,185.7852505066629,0.4980588,<function elu at 0x1370a5b70>,64,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,90.05333793610527,0.5109961032867432,302.8404242356354,0.49861342,<function elu at 0x1370a5b70>,64,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,263.5554088281629,0.5381630063056946,344.41193940410733,0.5213533,<function elu at 0x1370a5b70>,64,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,90.90159596076758,0.47089263796806335,191.80230953239825,0.4980588,<function elu at 0x1370a5b70>,64,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,133.97517789813557,0.5679172277450562,165.07827881079413,0.50637823,<function elu at 0x1370a5b70>,64,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,182.11847602873848,0.5213454365730286,299.2891480884351,0.5013866,<function elu at 0x1370a5b70>,64,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,135.8039344303975,0.5743855237960815,198.68365240705324,0.5280089,<function elu at 0x1370a5b70>,64,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,99.42149702420056,0.5032341480255127,180.3197687734053,0.52024406,<function elu at 0x1370a5b70>,64,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,130.85845132015965,0.5717982053756714,140.31737132820896,0.515807,<function elu at 0x1370a5b70>,64,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,148.20600411438542,0.5200517177581787,299.6897284517801,0.5219079,<function elu at 0x1370a5b70>,64,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,286.0764716421031,0.54463130235672,213.06647150396176,0.49916804,<function elu at 0x1370a5b70>,64,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,151.07482860796875,0.48382923007011414,289.55992844127246,0.5130338,<function elu at 0x1370a5b70>,64,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,113.06654307573918,0.44890040159225464,166.8466577514039,0.52634495,<function elu at 0x1370a5b70>,64,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,203.14043384073315,0.4398447573184967,422.38832130368655,0.50804216,<function elu at 0x1370a5b70>,64,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,235.682576286839,0.561448872089386,247.21312639571798,0.5124792,<function elu at 0x1370a5b70>,64,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,124.36519076999996,0.5381630063056946,410.20853651303815,0.50471437,<function elu at 0x1370a5b70>,64,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,159.35843531126193,0.5562742352485657,287.9442318087476,0.5169163,<function elu at 0x1370a5b70>,64,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,121.7839213145504,0.48900386691093445,390.72765403658696,0.5102607,<function elu at 0x1370a5b70>,64,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,143.53906140444658,0.4463130533695221,309.6948653658562,0.5036051,<function elu at 0x1370a5b70>,64,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,101.4367666207495,0.5174643993377686,335.6784834012811,0.505269,<function elu at 0x1370a5b70>,64,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,104.2160529300744,0.565329909324646,365.68126215540696,0.5024958,<function elu at 0x1370a5b70>,64,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,327.5195122998868,0.4294954836368561,568.5575987043079,0.52301717,<function elu at 0x1370a5b70>,64,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,125.254128124242,0.5860284566879272,339.71026524159225,0.50748754,<function elu at 0x1370a5b70>,64,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,171.37249603863674,0.5006468296051025,417.5096620421111,0.51525235,<function elu at 0x1370a5b70>,64,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,78.3684661095386,0.5886157751083374,293.59385840256743,0.5141431,<function elu at 0x1370a5b70>,64,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,113.68785212666066,0.4631306529045105,389.0487280584876,0.52301717,<function elu at 0x1370a5b70>,64,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,155.58244248719603,0.565329909324646,288.6895184006482,0.5130338,<function elu at 0x1370a5b70>,64,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,178.96799167963695,0.5640362501144409,378.4969488430605,0.5280089,<function elu at 0x1370a5b70>,64,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,106.03420548728953,0.5304010510444641,326.1182029245962,0.52246255,<function elu at 0x1370a5b70>,64,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,109.47043802081228,0.5679172277450562,349.7225073011994,0.50305045,<function elu at 0x1370a5b70>,64,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,244.79274166447686,0.5705045461654663,315.9353923152304,0.48696616,<function elu at 0x1370a5b70>,64,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,135.80324373825093,0.5135834217071533,344.3405298538758,0.5285635,<function elu at 0x1370a5b70>,64,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,180.08937911691208,0.561448872089386,329.03297347303106,0.4980588,<function elu at 0x1370a5b70>,64,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,90.79559617332468,0.5239327549934387,272.844005218692,0.5069329,<function elu at 0x1370a5b70>,64,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,107.60446752274329,0.4695989787578583,250.34483546438446,0.5429839,<function elu at 0x1370a5b70>,64,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,118.6675201455495,0.5692108869552612,301.7163431397161,0.5280089,<function elu at 0x1370a5b70>,64,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,225.12924196309908,0.5562742352485657,372.8157670142184,0.48807544,<function elu at 0x1370a5b70>,64,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,113.11441999388543,0.48253557085990906,407.97256889491365,0.50804216,<function elu at 0x1370a5b70>,64,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,93.16460578592752,0.4476067125797272,381.9909864818131,0.5013866,<function elu at 0x1370a5b70>,64,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,142.26012196608687,0.5498059391975403,471.8323719365294,0.50415975,<function elu at 0x1370a5b70>,64,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,108.9968824596331,0.5666235685348511,427.1159448353899,0.5085968,<function elu at 0x1370a5b70>,64,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,127.08745966784241,0.5329883694648743,384.6284324150911,0.50637823,<function elu at 0x1370a5b70>,64,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,83.71696551250147,0.49417853355407715,395.31060841793624,0.49916804,<function elu at 0x1370a5b70>,64,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,263.9388290740848,0.5795601606369019,714.0104845399269,0.51858014,<function elu at 0x1370a5b70>,64,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,129.4309385627855,0.5355756878852844,405.5662082327252,0.51858014,<function elu at 0x1370a5b70>,64,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,162.080940710465,0.561448872089386,372.673578974279,0.47809207,<function elu at 0x1370a5b70>,64,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,101.03478072192351,0.46571797132492065,424.69344803338834,0.5085968,<function elu at 0x1370a5b70>,64,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,165.70789246355577,0.46054333448410034,424.22246694961524,0.5246811,<function elu at 0x1370a5b70>,64,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,215.7777402811186,0.5795601606369019,430.4275965465814,0.48807544,<function elu at 0x1370a5b70>,64,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,142.05270893052509,0.481241911649704,476.8688274939987,0.515807,<function elu at 0x1370a5b70>,64,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,136.61478217792387,0.4514877200126648,330.0552661322384,0.4980588,<function elu at 0x1370a5b70>,64,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,154.4399729502926,0.5498059391975403,491.0541252690557,0.5124792,<function elu at 0x1370a5b70>,64,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,100.93225591395527,0.481241911649704,406.53281998806244,0.51858014,<function elu at 0x1370a5b70>,64,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,107.45869167470994,0.5304010510444641,449.37505829314426,0.52412647,<function elu at 0x1370a5b70>,64,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,150.06031915780645,0.5717982053756714,417.05318822876586,0.53078204,<function elu at 0x1370a5b70>,64,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,418.244790455965,0.5640362501144409,1278.0877920479757,0.45646146,<function elu at 0x1370a5b70>,64,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,151.36889395769325,0.44243207573890686,390.74663900416624,0.52412647,<function elu at 0x1370a5b70>,64,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,120.73540146446474,0.5601552128791809,388.5695132542767,0.4963949,<function elu at 0x1370a5b70>,64,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,178.1697190693094,0.565329909324646,450.27777271408274,0.515807,<function elu at 0x1370a5b70>,64,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,122.78293450714546,0.5433376431465149,389.9176045109415,0.4980588,<function elu at 0x1370a5b70>,64,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,153.4397685654259,0.4463130533695221,415.0657089918901,0.5058236,<function elu at 0x1370a5b70>,64,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,189.4087487106027,0.4864165484905243,457.886723049204,0.5036051,<function elu at 0x1370a5b70>,64,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,198.58989025673614,0.43208280205726624,391.16783877524546,0.5169163,<function elu at 0x1370a5b70>,64,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,145.1845919373427,0.5135834217071533,646.1643748862573,0.52634495,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,231.56067632796078,0.5756791830062866,558.6460378163401,0.509706,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,195.35950924970817,0.5355756878852844,596.9234602891665,0.51525235,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,279.4373480832592,0.5730918645858765,533.1338893659764,0.50415975,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,146.299112041123,0.5071151256561279,572.6307483742916,0.4980588,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,139.77738047571415,0.5381630063056946,488.956791408579,0.50083196,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,73.31820268125152,0.48253557085990906,481.57177226594996,0.5130338,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,121.82257840056623,0.46054333448410034,421.60809040968775,0.51192456,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,163.4092160875091,0.5071151256561279,567.2032684647766,0.5069329,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,130.60133186133066,0.5071151256561279,480.0786418861901,0.53854686,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,98.21718580633363,0.529107391834259,622.0606459767304,0.5036051,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,247.13133407533553,0.5666235685348511,520.7571352568852,0.4997227,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,216.26826514556214,0.5148770809173584,548.9137379439487,0.5091514,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
