round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
25,1.021697537248224,0.5549805760383606,0.31086790308777784,0.9395452,<function relu at 0x1370a5d90>,128,0.0,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6940025378013799,0.5692108869552612,0.6666258390056908,0.5851359,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7233941816420019,0.5692108869552612,0.6254223397355971,0.5851359,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6907121838295752,0.5795601606369019,0.6861317943878724,0.608985,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6904393560981997,0.5692108869552612,0.6383086424765161,0.5851359,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6908792548006905,0.5717982053756714,0.6879101913965747,0.6139767,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7015252377823439,0.5808538198471069,0.6712444032554288,0.62007767,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6887080544487779,0.5692108869552612,0.65098106543752,0.5851359,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6982361400574638,0.5743855237960815,0.6207772206083246,0.5890183,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7031938001070109,0.5692108869552612,0.6170379727070555,0.5851359,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
